ds,sg,n_img,t_id,node1,edge,node2
Town02_max_car,Town02_max_car/5_frame_661.png,1,22,car_3,near,ego
Town02_max_car,Town02_max_car/5_frame_661.png,1,23,car_3,inDFrontOf,ego
Town02_max_car,Town02_max_car/5_frame_661.png,1,24,car_3,toRightOf,ego
Town02_max_car,Town02_max_car/5_frame_661.png,1,25,car_4,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_673.png,1,0,Ego Lane,isIn,Root Road
Town02_max_car,Town02_max_car/5_frame_673.png,1,1,ego,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_673.png,1,2,ego,atSRearOf,car_0
Town02_max_car,Town02_max_car/5_frame_673.png,1,3,ego,toRightOf,car_0
Town02_max_car,Town02_max_car/5_frame_673.png,1,4,ego,visible,car_0
Town02_max_car,Town02_max_car/5_frame_673.png,1,5,ego,inDFrontOf,car_2
Town02_max_car,Town02_max_car/5_frame_673.png,1,6,ego,toLeftOf,car_2
Town02_max_car,Town02_max_car/5_frame_673.png,1,7,ego,very_near,car_2
Town02_max_car,Town02_max_car/5_frame_673.png,1,8,ego,atDRearOf,car_3
Town02_max_car,Town02_max_car/5_frame_673.png,1,9,ego,toRightOf,car_3
Town02_max_car,Town02_max_car/5_frame_673.png,1,10,ego,near,car_3
Town02_max_car,Town02_max_car/5_frame_673.png,1,11,car_0,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_673.png,1,12,car_0,visible,ego
Town02_max_car,Town02_max_car/5_frame_673.png,1,13,car_0,inDFrontOf,ego
Town02_max_car,Town02_max_car/5_frame_673.png,1,14,car_0,toRightOf,ego
Town02_max_car,Town02_max_car/5_frame_673.png,1,15,car_1,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_673.png,1,16,car_2,isIn,Opposing Lane 0
Town02_max_car,Town02_max_car/5_frame_673.png,1,17,car_2,very_near,ego
Town02_max_car,Town02_max_car/5_frame_673.png,1,18,car_2,inDFrontOf,ego
Town02_max_car,Town02_max_car/5_frame_673.png,1,19,car_2,toLeftOf,ego
Town02_max_car,Town02_max_car/5_frame_673.png,1,20,Opposing Lane 0,isIn,Root Road
Town02_max_car,Town02_max_car/5_frame_673.png,1,21,car_3,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_673.png,1,22,car_3,near,ego
Town02_max_car,Town02_max_car/5_frame_673.png,1,23,car_3,inDFrontOf,ego
Town02_max_car,Town02_max_car/5_frame_673.png,1,24,car_3,toRightOf,ego
Town02_max_car,Town02_max_car/5_frame_673.png,1,25,car_4,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_677.png,1,0,Ego Lane,isIn,Root Road
Town02_max_car,Town02_max_car/5_frame_677.png,1,1,ego,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_677.png,1,2,ego,atSRearOf,car_0
Town02_max_car,Town02_max_car/5_frame_677.png,1,3,ego,toRightOf,car_0
Town02_max_car,Town02_max_car/5_frame_677.png,1,4,ego,visible,car_0
Town02_max_car,Town02_max_car/5_frame_677.png,1,5,ego,inDFrontOf,car_2
Town02_max_car,Town02_max_car/5_frame_677.png,1,6,ego,toLeftOf,car_2
Town02_max_car,Town02_max_car/5_frame_677.png,1,7,ego,super_near,car_2
Town02_max_car,Town02_max_car/5_frame_677.png,1,8,ego,atDRearOf,car_3
Town02_max_car,Town02_max_car/5_frame_677.png,1,9,ego,toRightOf,car_3
Town02_max_car,Town02_max_car/5_frame_677.png,1,10,ego,near,car_3
Town02_max_car,Town02_max_car/5_frame_677.png,1,11,car_0,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_677.png,1,12,car_0,visible,ego
Town02_max_car,Town02_max_car/5_frame_677.png,1,13,car_0,inDFrontOf,ego
Town02_max_car,Town02_max_car/5_frame_677.png,1,14,car_0,toRightOf,ego
Town02_max_car,Town02_max_car/5_frame_677.png,1,15,car_1,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_677.png,1,16,car_2,isIn,Opposing Lane 0
Town02_max_car,Town02_max_car/5_frame_677.png,1,17,car_2,super_near,ego
Town02_max_car,Town02_max_car/5_frame_677.png,1,18,car_2,inDFrontOf,ego
Town02_max_car,Town02_max_car/5_frame_677.png,1,19,car_2,toLeftOf,ego
Town02_max_car,Town02_max_car/5_frame_677.png,1,20,Opposing Lane 0,isIn,Root Road
Town02_max_car,Town02_max_car/5_frame_677.png,1,21,car_3,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_677.png,1,22,car_3,near,ego
Town02_max_car,Town02_max_car/5_frame_677.png,1,23,car_3,inDFrontOf,ego
Town02_max_car,Town02_max_car/5_frame_677.png,1,24,car_3,toRightOf,ego
Town02_max_car,Town02_max_car/5_frame_677.png,1,25,car_4,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_681.png,1,0,Ego Lane,isIn,Root Road
Town02_max_car,Town02_max_car/5_frame_681.png,1,1,ego,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_681.png,1,2,ego,atSRearOf,car_0
Town02_max_car,Town02_max_car/5_frame_681.png,1,3,ego,toRightOf,car_0
Town02_max_car,Town02_max_car/5_frame_681.png,1,4,ego,visible,car_0
Town02_max_car,Town02_max_car/5_frame_681.png,1,5,ego,inSFrontOf,car_2
Town02_max_car,Town02_max_car/5_frame_681.png,1,6,ego,toLeftOf,car_2
Town02_max_car,Town02_max_car/5_frame_681.png,1,7,ego,super_near,car_2
Town02_max_car,Town02_max_car/5_frame_681.png,1,8,ego,atDRearOf,car_3
Town02_max_car,Town02_max_car/5_frame_681.png,1,9,ego,toRightOf,car_3
Town02_max_car,Town02_max_car/5_frame_681.png,1,10,ego,near,car_3
Town02_max_car,Town02_max_car/5_frame_681.png,1,11,car_0,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_681.png,1,12,car_0,visible,ego
Town02_max_car,Town02_max_car/5_frame_681.png,1,13,car_0,inDFrontOf,ego
Town02_max_car,Town02_max_car/5_frame_681.png,1,14,car_0,toRightOf,ego
Town02_max_car,Town02_max_car/5_frame_681.png,1,15,car_1,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_681.png,1,16,car_2,isIn,Opposing Lane 0
Town02_max_car,Town02_max_car/5_frame_681.png,1,17,car_2,super_near,ego
Town02_max_car,Town02_max_car/5_frame_681.png,1,18,car_2,inSFrontOf,ego
Town02_max_car,Town02_max_car/5_frame_681.png,1,19,car_2,toLeftOf,ego
Town02_max_car,Town02_max_car/5_frame_681.png,1,20,Opposing Lane 0,isIn,Root Road
Town02_max_car,Town02_max_car/5_frame_681.png,1,21,car_3,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_681.png,1,22,car_3,near,ego
Town02_max_car,Town02_max_car/5_frame_681.png,1,23,car_3,inDFrontOf,ego
Town02_max_car,Town02_max_car/5_frame_681.png,1,24,car_3,toRightOf,ego
Town02_max_car,Town02_max_car/5_frame_681.png,1,25,car_4,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_685.png,1,0,Ego Lane,isIn,Root Road
Town02_max_car,Town02_max_car/5_frame_685.png,1,1,ego,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_685.png,1,2,ego,atSRearOf,car_0
Town02_max_car,Town02_max_car/5_frame_685.png,1,3,ego,toRightOf,car_0
Town02_max_car,Town02_max_car/5_frame_685.png,1,4,ego,visible,car_0
Town02_max_car,Town02_max_car/5_frame_685.png,1,5,ego,inSFrontOf,car_2
Town02_max_car,Town02_max_car/5_frame_685.png,1,6,ego,toLeftOf,car_2
Town02_max_car,Town02_max_car/5_frame_685.png,1,7,ego,near_coll,car_2
Town02_max_car,Town02_max_car/5_frame_685.png,1,8,ego,atDRearOf,car_3
Town02_max_car,Town02_max_car/5_frame_685.png,1,9,ego,toRightOf,car_3
Town02_max_car,Town02_max_car/5_frame_685.png,1,10,ego,near,car_3
Town02_max_car,Town02_max_car/5_frame_685.png,1,11,car_0,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_685.png,1,12,car_0,visible,ego
Town02_max_car,Town02_max_car/5_frame_685.png,1,13,car_0,inDFrontOf,ego
Town02_max_car,Town02_max_car/5_frame_685.png,1,14,car_0,toRightOf,ego
Town02_max_car,Town02_max_car/5_frame_685.png,1,15,car_1,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_685.png,1,16,car_2,isIn,Opposing Lane 0
Town02_max_car,Town02_max_car/5_frame_685.png,1,17,car_2,near_coll,ego
Town02_max_car,Town02_max_car/5_frame_685.png,1,18,car_2,inSFrontOf,ego
Town02_max_car,Town02_max_car/5_frame_685.png,1,19,car_2,toLeftOf,ego
Town02_max_car,Town02_max_car/5_frame_685.png,1,20,Opposing Lane 0,isIn,Root Road
Town02_max_car,Town02_max_car/5_frame_685.png,1,21,car_3,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_685.png,1,22,car_3,near,ego
Town02_max_car,Town02_max_car/5_frame_685.png,1,23,car_3,inDFrontOf,ego
Town02_max_car,Town02_max_car/5_frame_685.png,1,24,car_3,toRightOf,ego
Town02_max_car,Town02_max_car/5_frame_685.png,1,25,car_4,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_689.png,1,0,Ego Lane,isIn,Root Road
Town02_max_car,Town02_max_car/5_frame_689.png,1,1,ego,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_689.png,1,2,ego,atSRearOf,car_0
Town02_max_car,Town02_max_car/5_frame_689.png,1,3,ego,toRightOf,car_0
Town02_max_car,Town02_max_car/5_frame_689.png,1,4,ego,visible,car_0
Town02_max_car,Town02_max_car/5_frame_689.png,1,5,ego,atSRearOf,car_2
Town02_max_car,Town02_max_car/5_frame_689.png,1,6,ego,toLeftOf,car_2
Town02_max_car,Town02_max_car/5_frame_689.png,1,7,ego,super_near,car_2
Town02_max_car,Town02_max_car/5_frame_689.png,1,8,ego,atDRearOf,car_3
Town02_max_car,Town02_max_car/5_frame_689.png,1,9,ego,toRightOf,car_3
Town02_max_car,Town02_max_car/5_frame_689.png,1,10,ego,near,car_3
Town02_max_car,Town02_max_car/5_frame_689.png,1,11,car_0,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_689.png,1,12,car_0,visible,ego
Town02_max_car,Town02_max_car/5_frame_689.png,1,13,car_0,inDFrontOf,ego
Town02_max_car,Town02_max_car/5_frame_689.png,1,14,car_0,toRightOf,ego
Town02_max_car,Town02_max_car/5_frame_689.png,1,15,car_1,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_689.png,1,16,car_2,isIn,Opposing Lane 0
Town02_max_car,Town02_max_car/5_frame_689.png,1,17,car_2,super_near,ego
Town02_max_car,Town02_max_car/5_frame_689.png,1,18,car_2,atSRearOf,ego
Town02_max_car,Town02_max_car/5_frame_689.png,1,19,car_2,toLeftOf,ego
Town02_max_car,Town02_max_car/5_frame_689.png,1,20,Opposing Lane 0,isIn,Root Road
Town02_max_car,Town02_max_car/5_frame_689.png,1,21,car_3,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_689.png,1,22,car_3,near,ego
Town02_max_car,Town02_max_car/5_frame_689.png,1,23,car_3,inDFrontOf,ego
Town02_max_car,Town02_max_car/5_frame_689.png,1,24,car_3,toRightOf,ego
Town02_max_car,Town02_max_car/5_frame_689.png,1,25,car_4,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_693.png,1,0,Ego Lane,isIn,Root Road
Town02_max_car,Town02_max_car/5_frame_693.png,1,1,ego,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_693.png,1,2,ego,atSRearOf,car_0
Town02_max_car,Town02_max_car/5_frame_693.png,1,3,ego,toRightOf,car_0
Town02_max_car,Town02_max_car/5_frame_693.png,1,4,ego,visible,car_0
Town02_max_car,Town02_max_car/5_frame_693.png,1,5,ego,atDRearOf,car_2
Town02_max_car,Town02_max_car/5_frame_693.png,1,6,ego,toLeftOf,car_2
Town02_max_car,Town02_max_car/5_frame_693.png,1,7,ego,super_near,car_2
Town02_max_car,Town02_max_car/5_frame_693.png,1,8,ego,atDRearOf,car_3
Town02_max_car,Town02_max_car/5_frame_693.png,1,9,ego,toRightOf,car_3
Town02_max_car,Town02_max_car/5_frame_693.png,1,10,ego,near,car_3
Town02_max_car,Town02_max_car/5_frame_693.png,1,11,ego,atDRearOf,car_4
Town02_max_car,Town02_max_car/5_frame_693.png,1,12,ego,toRightOf,car_4
Town02_max_car,Town02_max_car/5_frame_693.png,1,13,ego,visible,car_4
Town02_max_car,Town02_max_car/5_frame_693.png,1,14,car_0,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_693.png,1,15,car_0,visible,ego
Town02_max_car,Town02_max_car/5_frame_693.png,1,16,car_0,inDFrontOf,ego
Town02_max_car,Town02_max_car/5_frame_693.png,1,17,car_0,toRightOf,ego
Town02_max_car,Town02_max_car/5_frame_693.png,1,18,car_1,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_693.png,1,19,car_2,isIn,Opposing Lane 0
Town02_max_car,Town02_max_car/5_frame_693.png,1,20,car_2,super_near,ego
Town02_max_car,Town02_max_car/5_frame_693.png,1,21,car_2,atDRearOf,ego
Town02_max_car,Town02_max_car/5_frame_693.png,1,22,car_2,toLeftOf,ego
Town02_max_car,Town02_max_car/5_frame_693.png,1,23,Opposing Lane 0,isIn,Root Road
Town02_max_car,Town02_max_car/5_frame_693.png,1,24,car_3,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_693.png,1,25,car_3,near,ego
Town02_max_car,Town02_max_car/5_frame_693.png,1,26,car_3,inDFrontOf,ego
Town02_max_car,Town02_max_car/5_frame_693.png,1,27,car_3,toRightOf,ego
Town02_max_car,Town02_max_car/5_frame_693.png,1,28,car_4,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_693.png,1,29,car_4,visible,ego
Town02_max_car,Town02_max_car/5_frame_693.png,1,30,car_4,inSFrontOf,ego
Town02_max_car,Town02_max_car/5_frame_693.png,1,31,car_4,toRightOf,ego
Town02_max_car,Town02_max_car/5_frame_705.png,1,0,Ego Lane,isIn,Root Road
Town02_max_car,Town02_max_car/5_frame_705.png,1,1,ego,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_705.png,1,2,ego,atDRearOf,car_0
Town02_max_car,Town02_max_car/5_frame_705.png,1,3,ego,toRightOf,car_0
Town02_max_car,Town02_max_car/5_frame_705.png,1,4,ego,visible,car_0
Town02_max_car,Town02_max_car/5_frame_705.png,1,5,ego,atDRearOf,car_2
Town02_max_car,Town02_max_car/5_frame_705.png,1,6,ego,toRightOf,car_2
Town02_max_car,Town02_max_car/5_frame_705.png,1,7,ego,near,car_2
Town02_max_car,Town02_max_car/5_frame_705.png,1,8,ego,atDRearOf,car_3
Town02_max_car,Town02_max_car/5_frame_705.png,1,9,ego,toRightOf,car_3
Town02_max_car,Town02_max_car/5_frame_705.png,1,10,ego,visible,car_3
Town02_max_car,Town02_max_car/5_frame_705.png,1,11,car_0,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_705.png,1,12,car_0,visible,ego
Town02_max_car,Town02_max_car/5_frame_705.png,1,13,car_0,inDFrontOf,ego
Town02_max_car,Town02_max_car/5_frame_705.png,1,14,car_0,toRightOf,ego
Town02_max_car,Town02_max_car/5_frame_705.png,1,15,car_1,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_705.png,1,16,car_2,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_705.png,1,17,car_2,near,ego
Town02_max_car,Town02_max_car/5_frame_705.png,1,18,car_2,inDFrontOf,ego
Town02_max_car,Town02_max_car/5_frame_705.png,1,19,car_2,toRightOf,ego
Town02_max_car,Town02_max_car/5_frame_705.png,1,20,car_3,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_705.png,1,21,car_3,visible,ego
Town02_max_car,Town02_max_car/5_frame_705.png,1,22,car_3,inSFrontOf,ego
Town02_max_car,Town02_max_car/5_frame_705.png,1,23,car_3,toRightOf,ego
Town02_max_car,Town02_max_car/5_frame_737.png,1,0,Ego Lane,isIn,Root Road
Town02_max_car,Town02_max_car/5_frame_737.png,1,1,ego,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_737.png,1,2,ego,atDRearOf,car_0
Town02_max_car,Town02_max_car/5_frame_737.png,1,3,ego,toRightOf,car_0
Town02_max_car,Town02_max_car/5_frame_737.png,1,4,ego,near,car_0
Town02_max_car,Town02_max_car/5_frame_737.png,1,5,ego,atDRearOf,car_2
Town02_max_car,Town02_max_car/5_frame_737.png,1,6,ego,toRightOf,car_2
Town02_max_car,Town02_max_car/5_frame_737.png,1,7,ego,near,car_2
Town02_max_car,Town02_max_car/5_frame_737.png,1,8,ego,atDRearOf,car_3
Town02_max_car,Town02_max_car/5_frame_737.png,1,9,ego,toRightOf,car_3
Town02_max_car,Town02_max_car/5_frame_737.png,1,10,ego,visible,car_3
Town02_max_car,Town02_max_car/5_frame_737.png,1,11,car_0,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_737.png,1,12,car_0,near,ego
Town02_max_car,Town02_max_car/5_frame_737.png,1,13,car_0,inSFrontOf,ego
Town02_max_car,Town02_max_car/5_frame_737.png,1,14,car_0,toRightOf,ego
Town02_max_car,Town02_max_car/5_frame_737.png,1,15,car_1,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_737.png,1,16,car_2,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_737.png,1,17,car_2,near,ego
Town02_max_car,Town02_max_car/5_frame_737.png,1,18,car_2,inDFrontOf,ego
Town02_max_car,Town02_max_car/5_frame_737.png,1,19,car_2,toRightOf,ego
Town02_max_car,Town02_max_car/5_frame_737.png,1,20,car_3,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_737.png,1,21,car_3,visible,ego
Town02_max_car,Town02_max_car/5_frame_737.png,1,22,car_3,inSFrontOf,ego
Town02_max_car,Town02_max_car/5_frame_737.png,1,23,car_3,toRightOf,ego
Town02_max_car,Town02_max_car/5_frame_841.png,1,0,Ego Lane,isIn,Root Road
Town02_max_car,Town02_max_car/5_frame_841.png,1,1,ego,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_841.png,1,2,ego,atDRearOf,car_0
Town02_max_car,Town02_max_car/5_frame_841.png,1,3,ego,toRightOf,car_0
Town02_max_car,Town02_max_car/5_frame_841.png,1,4,ego,near,car_0
Town02_max_car,Town02_max_car/5_frame_841.png,1,5,ego,atDRearOf,car_1
Town02_max_car,Town02_max_car/5_frame_841.png,1,6,ego,toRightOf,car_1
Town02_max_car,Town02_max_car/5_frame_841.png,1,7,ego,visible,car_1
Town02_max_car,Town02_max_car/5_frame_841.png,1,8,ego,atDRearOf,car_2
Town02_max_car,Town02_max_car/5_frame_841.png,1,9,ego,toRightOf,car_2
Town02_max_car,Town02_max_car/5_frame_841.png,1,10,ego,super_near,car_2
Town02_max_car,Town02_max_car/5_frame_841.png,1,11,ego,atDRearOf,car_3
Town02_max_car,Town02_max_car/5_frame_841.png,1,12,ego,toRightOf,car_3
Town02_max_car,Town02_max_car/5_frame_841.png,1,13,ego,visible,car_3
Town02_max_car,Town02_max_car/5_frame_841.png,1,14,ego,inDFrontOf,truck_0
Town02_max_car,Town02_max_car/5_frame_841.png,1,15,ego,toLeftOf,truck_0
Town02_max_car,Town02_max_car/5_frame_841.png,1,16,ego,visible,truck_0
Town02_max_car,Town02_max_car/5_frame_841.png,1,17,truck_0,isIn,Opposing Lane 0
Town02_max_car,Town02_max_car/5_frame_841.png,1,18,truck_0,visible,ego
Town02_max_car,Town02_max_car/5_frame_841.png,1,19,truck_0,inSFrontOf,ego
Town02_max_car,Town02_max_car/5_frame_841.png,1,20,truck_0,toRightOf,ego
Town02_max_car,Town02_max_car/5_frame_841.png,1,21,Opposing Lane 0,isIn,Root Road
Town02_max_car,Town02_max_car/5_frame_841.png,1,22,car_0,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_841.png,1,23,car_0,near,ego
Town02_max_car,Town02_max_car/5_frame_841.png,1,24,car_0,inSFrontOf,ego
Town02_max_car,Town02_max_car/5_frame_841.png,1,25,car_0,toRightOf,ego
Town02_max_car,Town02_max_car/5_frame_841.png,1,26,car_1,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_841.png,1,27,car_1,visible,ego
Town02_max_car,Town02_max_car/5_frame_841.png,1,28,car_1,inSFrontOf,ego
Town02_max_car,Town02_max_car/5_frame_841.png,1,29,car_1,toRightOf,ego
Town02_max_car,Town02_max_car/5_frame_841.png,1,30,car_2,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_841.png,1,31,car_2,super_near,ego
Town02_max_car,Town02_max_car/5_frame_841.png,1,32,car_2,inDFrontOf,ego
Town02_max_car,Town02_max_car/5_frame_841.png,1,33,car_2,toRightOf,ego
Town02_max_car,Town02_max_car/5_frame_841.png,1,34,car_3,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_841.png,1,35,car_3,visible,ego
Town02_max_car,Town02_max_car/5_frame_841.png,1,36,car_3,inSFrontOf,ego
Town02_max_car,Town02_max_car/5_frame_841.png,1,37,car_3,toRightOf,ego
Town02_max_car,Town02_max_car/5_frame_841.png,1,38,car_4,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_885.png,1,0,Ego Lane,isIn,Root Road
Town02_max_car,Town02_max_car/5_frame_885.png,1,1,ego,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_885.png,1,2,ego,atDRearOf,car_0
Town02_max_car,Town02_max_car/5_frame_885.png,1,3,ego,toRightOf,car_0
Town02_max_car,Town02_max_car/5_frame_885.png,1,4,ego,near,car_0
Town02_max_car,Town02_max_car/5_frame_885.png,1,5,ego,atDRearOf,car_1
Town02_max_car,Town02_max_car/5_frame_885.png,1,6,ego,toRightOf,car_1
Town02_max_car,Town02_max_car/5_frame_885.png,1,7,ego,visible,car_1
Town02_max_car,Town02_max_car/5_frame_885.png,1,8,ego,atDRearOf,car_2
Town02_max_car,Town02_max_car/5_frame_885.png,1,9,ego,toRightOf,car_2
Town02_max_car,Town02_max_car/5_frame_885.png,1,10,ego,super_near,car_2
Town02_max_car,Town02_max_car/5_frame_885.png,1,11,ego,atDRearOf,car_3
Town02_max_car,Town02_max_car/5_frame_885.png,1,12,ego,toRightOf,car_3
Town02_max_car,Town02_max_car/5_frame_885.png,1,13,ego,visible,car_3
Town02_max_car,Town02_max_car/5_frame_885.png,1,14,ego,inDFrontOf,truck_0
Town02_max_car,Town02_max_car/5_frame_885.png,1,15,ego,toLeftOf,truck_0
Town02_max_car,Town02_max_car/5_frame_885.png,1,16,ego,very_near,truck_0
Town02_max_car,Town02_max_car/5_frame_885.png,1,17,truck_0,isIn,Opposing Lane 0
Town02_max_car,Town02_max_car/5_frame_885.png,1,18,truck_0,very_near,ego
Town02_max_car,Town02_max_car/5_frame_885.png,1,19,truck_0,inDFrontOf,ego
Town02_max_car,Town02_max_car/5_frame_885.png,1,20,truck_0,toRightOf,ego
Town02_max_car,Town02_max_car/5_frame_885.png,1,21,Opposing Lane 0,isIn,Root Road
Town02_max_car,Town02_max_car/5_frame_885.png,1,22,car_0,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_885.png,1,23,car_0,near,ego
Town02_max_car,Town02_max_car/5_frame_885.png,1,24,car_0,inSFrontOf,ego
Town02_max_car,Town02_max_car/5_frame_885.png,1,25,car_0,toRightOf,ego
Town02_max_car,Town02_max_car/5_frame_885.png,1,26,car_1,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_885.png,1,27,car_1,visible,ego
Town02_max_car,Town02_max_car/5_frame_885.png,1,28,car_1,inSFrontOf,ego
Town02_max_car,Town02_max_car/5_frame_885.png,1,29,car_1,toRightOf,ego
Town02_max_car,Town02_max_car/5_frame_885.png,1,30,car_2,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_885.png,1,31,car_2,super_near,ego
Town02_max_car,Town02_max_car/5_frame_885.png,1,32,car_2,inDFrontOf,ego
Town02_max_car,Town02_max_car/5_frame_885.png,1,33,car_2,toRightOf,ego
Town02_max_car,Town02_max_car/5_frame_885.png,1,34,car_3,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_885.png,1,35,car_3,visible,ego
Town02_max_car,Town02_max_car/5_frame_885.png,1,36,car_3,inSFrontOf,ego
Town02_max_car,Town02_max_car/5_frame_885.png,1,37,car_3,toRightOf,ego
Town02_max_car,Town02_max_car/5_frame_885.png,1,38,car_4,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_889.png,1,0,Ego Lane,isIn,Root Road
Town02_max_car,Town02_max_car/5_frame_889.png,1,1,ego,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_889.png,1,2,ego,atDRearOf,car_0
Town02_max_car,Town02_max_car/5_frame_889.png,1,3,ego,toRightOf,car_0
Town02_max_car,Town02_max_car/5_frame_889.png,1,4,ego,near,car_0
Town02_max_car,Town02_max_car/5_frame_889.png,1,5,ego,atDRearOf,car_1
Town02_max_car,Town02_max_car/5_frame_889.png,1,6,ego,toRightOf,car_1
Town02_max_car,Town02_max_car/5_frame_889.png,1,7,ego,visible,car_1
Town02_max_car,Town02_max_car/5_frame_889.png,1,8,ego,atDRearOf,car_2
Town02_max_car,Town02_max_car/5_frame_889.png,1,9,ego,toRightOf,car_2
Town02_max_car,Town02_max_car/5_frame_889.png,1,10,ego,super_near,car_2
Town02_max_car,Town02_max_car/5_frame_889.png,1,11,ego,atDRearOf,car_3
Town02_max_car,Town02_max_car/5_frame_889.png,1,12,ego,toRightOf,car_3
Town02_max_car,Town02_max_car/5_frame_889.png,1,13,ego,visible,car_3
Town02_max_car,Town02_max_car/5_frame_889.png,1,14,ego,inSFrontOf,truck_0
Town02_max_car,Town02_max_car/5_frame_889.png,1,15,ego,toLeftOf,truck_0
Town02_max_car,Town02_max_car/5_frame_889.png,1,16,ego,very_near,truck_0
Town02_max_car,Town02_max_car/5_frame_889.png,1,17,truck_0,isIn,Opposing Lane 0
